id,Status_C,Status_CL,Status_D
9130,0.5897119,0.16813493,0.24215312
9131,0.45884228,0.15678127,0.38437647
9132,0.21683896,0.17724241,0.6059186
9133,0.26680437,0.20836289,0.5248327
9134,0.68800825,0.14846209,0.16352965
9135,0.68800825,0.14846209,0.16352965
9136,0.6875411,0.14904031,0.16341862
9137,0.5911365,0.14296587,0.2658976
9138,0.68484837,0.15237305,0.1627786
9139,0.6510673,0.1625011,0.18643159
9140,0.4894473,0.24099228,0.26956046
9141,0.32476705,0.20244977,0.47278318
9142,0.61804223,0.15908505,0.2228727
9143,0.6761584,0.15134773,0.1724938
9144,0.66292906,0.16334385,0.17372717
9145,0.20301932,0.15420271,0.642778
9146,0.68800825,0.14846209,0.16352965
9147,0.68800825,0.14846209,0.16352965
9148,0.68800825,0.14846209,0.16352965
9149,0.6875411,0.14904031,0.16341862
9150,0.54321307,0.15477405,0.30201286
9151,0.54443955,0.19448696,0.26107344
9152,0.35695124,0.14634891,0.49669993
9153,0.6359491,0.15297197,0.21107903
9154,0.50525504,0.19314326,0.3016017
9155,0.6543589,0.15684167,0.18879935
9156,0.4643482,0.24422197,0.29142985
9157,0.52717537,0.14331524,0.32950935
9158,0.6875411,0.14904031,0.16341862
9159,0.6816457,0.15633695,0.16201736
9160,0.57921153,0.17679864,0.24398983
9161,0.63974017,0.16724305,0.19301681
9162,0.25449678,0.16274092,0.5827623
9163,0.2590181,0.17306815,0.5679137
9164,0.2094536,0.18255877,0.60798764
9165,0.16396405,0.1636248,0.6724112
9166,0.6875411,0.14904031,0.16341862
9167,0.68800825,0.14846209,0.16352965
9168,0.35706702,0.1706379,0.47229505
9169,0.6842391,0.15312712,0.16263378
9170,0.5143473,0.22758327,0.25806943
9171,0.15757608,0.15731198,0.68511194
9172,0.68800825,0.14846209,0.16352965
9173,0.6385754,0.15857567,0.20284891
9174,0.46938255,0.1973376,0.33327988
9175,0.60855603,0.15667172,0.2347722
9176,0.6510091,0.16821496,0.18077593
9177,0.6562716,0.1559738,0.18775465
9178,0.16995317,0.17540061,0.6546462
9179,0.6377536,0.15221368,0.21003269
9180,0.17428684,0.1524697,0.67324346
9181,0.6854275,0.1500485,0.16452406
9182,0.17027788,0.15176892,0.67795324
9183,0.63294166,0.16519961,0.2018587
9184,0.4350143,0.17511322,0.38987243
9185,0.39933065,0.22053503,0.38013434
9186,0.17155643,0.15537383,0.6730698
9187,0.47639212,0.21468627,0.30892155
9188,0.61417335,0.15982245,0.22600415
9189,0.4577845,0.22603534,0.31618017
9190,0.6126998,0.16385043,0.22344977
9191,0.67142653,0.15635256,0.17222093
9192,0.6780717,0.1483076,0.17362073
9193,0.18030806,0.18406403,0.63562787
9194,0.65407634,0.17451648,0.17140724
9195,0.559137,0.19247967,0.24838337
9196,0.6838261,0.15363836,0.16253561
9197,0.60905635,0.18468817,0.20625547
9198,0.16940078,0.17561385,0.65498537
9199,0.28575107,0.15289494,0.561354
9200,0.6722835,0.15301041,0.17470609
9201,0.2781447,0.17953314,0.54232216
9202,0.26534954,0.1804913,0.55415916
9203,0.56557876,0.14570315,0.28871804
9204,0.50445133,0.17694601,0.31860262
9205,0.68800825,0.14846209,0.16352965
9206,0.31512484,0.21523216,0.469643
9207,0.630014,0.15334149,0.2166445
9208,0.18117324,0.16992287,0.6489039
9209,0.5675477,0.17708416,0.25536823
9210,0.19544342,0.15153818,0.6530184
9211,0.49196255,0.15649244,0.35154495
9212,0.4388787,0.20941702,0.35170424
9213,0.6827211,0.155006,0.16227296
9214,0.3532821,0.26105124,0.38566667
9215,0.6256578,0.15569414,0.21864814
9216,0.67979205,0.15535443,0.16485348
9217,0.68800825,0.14846209,0.16352965
9218,0.37009427,0.14988351,0.48002216
9219,0.68381953,0.15035027,0.16583018
9220,0.5666536,0.21358192,0.2197645
9221,0.5011225,0.27447557,0.22440197
9222,0.60933167,0.17512321,0.21554513
9223,0.17629372,0.15040828,0.673298
9224,0.6766455,0.14624302,0.17711143
9225,0.14950266,0.15135443,0.6991428
9226,0.68800825,0.14846209,0.16352965
9227,0.3966834,0.17181699,0.43149966
9228,0.17851242,0.15910795,0.6623796
9229,0.6337612,0.15576354,0.21047524
9230,0.16714467,0.15483591,0.67801934
9231,0.5673836,0.16924778,0.2633686
9232,0.16935529,0.1533803,0.6772644
9233,0.5699455,0.14128551,0.288769
9234,0.6875411,0.14904031,0.16341862
9235,0.60887754,0.16158298,0.2295395
9236,0.62855595,0.17024606,0.20119794
9237,0.59618163,0.19744147,0.20637685
9238,0.16337052,0.16526133,0.6713681
9239,0.681665,0.14665219,0.17168276
9240,0.15481688,0.15748802,0.68769515
9241,0.4845918,0.13708673,0.37832138
9242,0.5050457,0.15997258,0.3349817
9243,0.5778507,0.18077412,0.24137515
9244,0.15672928,0.14825997,0.6950107
9245,0.6826459,0.155099,0.1622551
9246,0.3293442,0.18711652,0.4835392
9247,0.6805146,0.15614063,0.1633448
9248,0.65741557,0.18239518,0.16018926
9249,0.26552355,0.20277151,0.5317049
9250,0.68800825,0.14846209,0.16352965
9251,0.68312263,0.15290657,0.16397081
9252,0.569242,0.17529705,0.2554609
9253,0.15185711,0.15447715,0.69366574
9254,0.59405595,0.22058003,0.18536401
9255,0.16944891,0.15291229,0.67763877
9256,0.60815454,0.15656833,0.23527716
9257,0.6836825,0.15052049,0.16579695
9258,0.5547769,0.1504126,0.29481047
9259,0.49068823,0.23145333,0.2778584
9260,0.68800825,0.14846209,0.16352965
9261,0.21735652,0.16559915,0.6170443
9262,0.68800825,0.14846209,0.16352965
9263,0.68800825,0.14846209,0.16352965
9264,0.29170626,0.27208403,0.43620974
9265,0.6209888,0.156713,0.22229822
9266,0.68800825,0.14846209,0.16352965
9267,0.68800825,0.14846209,0.16352965
9268,0.4980786,0.14246847,0.359453
9269,0.5045592,0.17621906,0.31922168
9270,0.46352375,0.1584091,0.3780672
9271,0.1506225,0.15573628,0.6936412
9272,0.6721443,0.15016218,0.17769358
9273,0.68321186,0.15110531,0.16568282
9274,0.6875411,0.14904031,0.16341862
9275,0.2599286,0.23868583,0.50138557
9276,0.68203884,0.1542505,0.16371067
9277,0.6839006,0.15354611,0.16255333
9278,0.15671028,0.16650042,0.6767893
9279,0.43082848,0.17098655,0.39818493
9280,0.44047567,0.17699635,0.38252795
9281,0.67708856,0.14735131,0.17556009
9282,0.3564542,0.27719125,0.36635453
9283,0.616078,0.15860824,0.22531372
9284,0.66285217,0.16344085,0.17370702
9285,0.6666783,0.15861201,0.17470971
9286,0.33996972,0.19188763,0.46814266
9287,0.6836825,0.15052049,0.16579695
9288,0.51377434,0.15942933,0.32679635
9289,0.27318466,0.17844482,0.54837054
9290,0.29347172,0.17216995,0.5343583
9291,0.6666783,0.15861201,0.17470971
9292,0.4689872,0.17472342,0.3562894
9293,0.4934062,0.24039283,0.26620093
9294,0.6846309,0.15264231,0.1627269
9295,0.5351837,0.19790311,0.2669132
9296,0.4286109,0.16830419,0.40308487
9297,0.59914947,0.14804809,0.25280252
9298,0.2853916,0.1976182,0.5169901
9299,0.593631,0.14528336,0.26108557
9300,0.46627447,0.20154539,0.33218014
9301,0.5220523,0.22715034,0.2507974
9302,0.51311594,0.23592001,0.25096405
9303,0.63673836,0.16296363,0.200298
9304,0.6214325,0.15611048,0.22245705
9305,0.66308653,0.15705992,0.17985348
9306,0.42328286,0.17645462,0.4002625
9307,0.15566051,0.1493886,0.6949509
9308,0.48588544,0.15918016,0.35493442
9309,0.6789929,0.15556021,0.1654469
9310,0.68800825,0.14846209,0.16352965
9311,0.6594122,0.16206959,0.17851818
9312,0.4304058,0.21347886,0.35611534
9313,0.65534914,0.15600237,0.18864852
9314,0.16281763,0.14912282,0.68805957
9315,0.44776827,0.18381208,0.36841968
9316,0.18194053,0.16418487,0.6538746
9317,0.47878596,0.22871052,0.29250345
9318,0.37921,0.18243471,0.43835524
9319,0.62915146,0.18331628,0.18753226
9320,0.6141353,0.16011526,0.22574943
9321,0.65375936,0.1612474,0.18499324
9322,0.6104315,0.16691458,0.22265396
9323,0.6666783,0.15861201,0.17470971
9324,0.1918071,0.18259759,0.6255953
9325,0.59727716,0.15850449,0.24421832
9326,0.17863388,0.15360804,0.6677581
9327,0.5504781,0.17312042,0.27640152
9328,0.68800825,0.14846209,0.16352965
9329,0.27142802,0.17878555,0.54978645
9330,0.66462004,0.15959145,0.17578855
9331,0.3912726,0.18683149,0.42189595
9332,0.57858336,0.14303184,0.27838477
9333,0.5983658,0.16192155,0.2397127
9334,0.60076076,0.16537842,0.23386082
9335,0.6542004,0.16145197,0.1843477
9336,0.15493862,0.16505203,0.6800093
9337,0.38265136,0.1517894,0.46555927
9338,0.47630358,0.22134231,0.3023541
9339,0.63908297,0.1452856,0.21563148
9340,0.14501105,0.15929025,0.6956987
9341,0.6875411,0.14904031,0.16341862
9342,0.67680043,0.14802955,0.17516997
9343,0.26697585,0.20134842,0.5316757
9344,0.6188356,0.17656055,0.2046038
9345,0.18700294,0.17602465,0.63697237
9346,0.5116926,0.15704672,0.3312607
9347,0.68800825,0.14846209,0.16352965
9348,0.14869958,0.15798928,0.69331115
9349,0.15739809,0.17009294,0.67250896
9350,0.6615001,0.16107607,0.17742382
9351,0.41278702,0.24198699,0.345226
9352,0.6562716,0.1559738,0.18775465
9353,0.44177508,0.27748045,0.28074452
9354,0.68800825,0.14846209,0.16352965
9355,0.20447093,0.22640988,0.5691192
9356,0.67142653,0.15635256,0.17222093
9357,0.53758806,0.19088797,0.27152392
9358,0.19032569,0.16222817,0.6474461
9359,0.68800825,0.14846209,0.16352965
9360,0.6136701,0.1625354,0.22379452
9361,0.46259552,0.17620666,0.36119783
9362,0.608012,0.1741347,0.2178533
9363,0.5406184,0.21352388,0.24585766
9364,0.5768274,0.1635235,0.25964913
9365,0.64207184,0.1665228,0.19140537
9366,0.14655198,0.15035664,0.7030914
9367,0.5869043,0.17142108,0.24167463
9368,0.17590632,0.15559204,0.6685017
9369,0.6534781,0.16337433,0.18314752
9370,0.60286057,0.20613867,0.19100085
9371,0.65728414,0.18332066,0.15939519
9372,0.5131022,0.19283889,0.29405895
9373,0.56423813,0.17799214,0.25776976
9374,0.60887754,0.16158298,0.2295395
9375,0.32211635,0.19805972,0.47982386
9376,0.22616902,0.16174567,0.61208534
9377,0.6788528,0.15652142,0.16462572
9378,0.68203884,0.1542505,0.16371067
9379,0.16321206,0.15556192,0.6812261
9380,0.45855805,0.14942165,0.39202034
9381,0.20183358,0.19404025,0.60412616
9382,0.14942092,0.15181856,0.6987605
9383,0.64601934,0.15903111,0.19494952
9384,0.4493789,0.25990546,0.29071566
9385,0.6836825,0.15052049,0.16579695
9386,0.24804096,0.2536292,0.49832982
9387,0.35586447,0.34933499,0.2948005
9388,0.6617175,0.16487296,0.17340967
9389,0.6377536,0.15221368,0.21003269
9390,0.6836825,0.15052049,0.16579695
9391,0.68800825,0.14846209,0.16352965
9392,0.5461855,0.16516063,0.28865388
9393,0.660301,0.16505286,0.17464618
9394,0.5044257,0.13214867,0.36342567
9395,0.683214,0.15439588,0.16239013
9396,0.5266101,0.19898586,0.27440408
9397,0.6363535,0.16981809,0.19382846
9398,0.68800825,0.14846209,0.16352965
9399,0.3023679,0.18334737,0.51428473
9400,0.6469832,0.1552838,0.19773297
9401,0.19273403,0.15788333,0.6493826
9402,0.5441874,0.15585536,0.2999572
9403,0.6473022,0.16628608,0.18641171
9404,0.52130103,0.15565161,0.3230473
9405,0.6578286,0.15935233,0.1828191
9406,0.68003273,0.1550554,0.16491185
9407,0.29773235,0.17143762,0.53083
9408,0.6842391,0.15312712,0.16263378
9409,0.30100143,0.20053159,0.49846703
9410,0.400046,0.13218625,0.46776775
9411,0.64874953,0.15650523,0.19474523
9412,0.27280533,0.17290857,0.55428606
9413,0.4432686,0.23581646,0.32091498
9414,0.35245132,0.3303933,0.3171554
9415,0.657284,0.17046812,0.17224784
9416,0.6526459,0.14105599,0.20629814
9417,0.30215573,0.15901941,0.53882486
9418,0.340528,0.1467915,0.51268053
9419,0.14749168,0.16441071,0.68809754
9420,0.68321186,0.15110531,0.16568282
9421,0.68800825,0.14846209,0.16352965
9422,0.6836149,0.15301761,0.1633675
9423,0.6787715,0.15583557,0.16539297
9424,0.14931093,0.1534384,0.69725066
9425,0.63954216,0.16514508,0.19531274
9426,0.6617175,0.16487296,0.17340967
9427,0.6496247,0.15504697,0.19532835
9428,0.2452144,0.34113178,0.41365388
9429,0.5463214,0.16757472,0.2861039
9430,0.6780717,0.1483076,0.17362073
9431,0.6795707,0.15562952,0.1647998
9432,0.66312665,0.15688498,0.17998841
9433,0.15025547,0.17934246,0.67040205
9434,0.66053087,0.14470147,0.19476765
9435,0.5564336,0.17158797,0.27197838
9436,0.55599546,0.19632424,0.24768026
9437,0.44120255,0.21528718,0.34351024
9438,0.55924326,0.18576849,0.25498825
9439,0.383458,0.16253953,0.4540025
9440,0.1482684,0.15753116,0.69420046
9441,0.60121375,0.16474909,0.23403718
9442,0.6342752,0.15367529,0.2120495
9443,0.66356784,0.16009212,0.17634004
9444,0.1466314,0.14989619,0.7034724
9445,0.3275194,0.20657375,0.46590686
9446,0.50283563,0.19100444,0.30615988
9447,0.6798612,0.15448034,0.16565847
9448,0.24638805,0.17640051,0.5772115
9449,0.47171438,0.22377957,0.3045061
9450,0.4608551,0.14878774,0.3903572
9451,0.44757462,0.19913734,0.353288
9452,0.67142653,0.15635256,0.17222093
9453,0.68814427,0.14829381,0.16356197
9454,0.58312845,0.14314616,0.2737254
9455,0.2962125,0.16925962,0.5345279
9456,0.6836825,0.15052049,0.16579695
9457,0.5877618,0.16636838,0.24586974
9458,0.60567695,0.19709046,0.1972326
9459,0.20842138,0.15561223,0.6359664
9460,0.68800825,0.14846209,0.16352965
9461,0.67227566,0.15015744,0.1775669
9462,0.61891043,0.1640397,0.21704985
9463,0.4697507,0.2121689,0.31808043
9464,0.68800825,0.14846209,0.16352965
9465,0.6306664,0.18434843,0.18498524
9466,0.68800825,0.14846209,0.16352965
9467,0.15551817,0.15016642,0.6943154
9468,0.15812801,0.1532925,0.68857944
9469,0.48869962,0.13576253,0.37553787
9470,0.15566051,0.1493886,0.6949509
9471,0.18144643,0.15308203,0.66547155
9472,0.5261588,0.19687915,0.276962
9473,0.4657445,0.22618456,0.30807093
9474,0.17188737,0.16216919,0.66594344
9475,0.33243993,0.16169769,0.5058624
9476,0.6836825,0.15052049,0.16579695
9477,0.20777042,0.44079214,0.35143742
9478,0.60439557,0.1580703,0.23753415
9479,0.41919455,0.18309025,0.39771512
9480,0.25930196,0.26298237,0.4777156
9481,0.66224355,0.16259651,0.17515998
9482,0.44736952,0.21439311,0.3382374
9483,0.42350525,0.16168444,0.41481024
9484,0.5691095,0.20878829,0.22210221
9485,0.5030962,0.21107385,0.28582996
9486,0.5834339,0.15381894,0.2627472
9487,0.6377536,0.15221368,0.21003269
9488,0.68800825,0.14846209,0.16352965
9489,0.5858717,0.14805746,0.2660708
9490,0.6854275,0.1500485,0.16452406
9491,0.6025899,0.15667997,0.2407301
9492,0.6214325,0.15611048,0.22245705
9493,0.622843,0.18113793,0.19601904
9494,0.6060973,0.1594458,0.23445697
9495,0.6460873,0.15527983,0.1986329
9496,0.66619474,0.15922238,0.17458297
9497,0.47198266,0.17653194,0.35148543
9498,0.5410878,0.14890619,0.31000596
9499,0.14919636,0.15475316,0.6960504
9500,0.6188674,0.15788823,0.22324438
9501,0.5066321,0.12862115,0.36474678
9502,0.60926974,0.16168706,0.22904319
9503,0.5869043,0.17142108,0.24167463
9504,0.65179425,0.1623495,0.1858563
9505,0.67172223,0.15147234,0.17680542
9506,0.14953056,0.15285987,0.69760954
9507,0.65597516,0.16808291,0.17594196
9508,0.29300135,0.18600258,0.52099603
9509,0.68800825,0.14846209,0.16352965
9510,0.16713277,0.18469918,0.648168
9511,0.17428684,0.1524697,0.67324346
9512,0.650932,0.1555328,0.19353522
9513,0.59466684,0.17146781,0.23386538
9514,0.20114881,0.40235424,0.39649692
9515,0.6214325,0.15611048,0.22245705
9516,0.68800825,0.14846209,0.16352965
9517,0.17498107,0.16156335,0.66345555
9518,0.6563027,0.16145143,0.18224588
9519,0.6377536,0.15221368,0.21003269
9520,0.6752453,0.15284896,0.17190571
9521,0.5015911,0.33983096,0.15857792
9522,0.68800825,0.14846209,0.16352965
9523,0.68203884,0.1542505,0.16371067
9524,0.23406616,0.17176433,0.59416956
9525,0.16906314,0.14658841,0.6843484
9526,0.67509145,0.15499069,0.16991787
9527,0.67215496,0.16484362,0.16300145
9528,0.1466314,0.14989619,0.7034724
9529,0.66175,0.15752608,0.18072392
9530,0.6875411,0.14904031,0.16341862
9531,0.62678707,0.1772618,0.19595115
9532,0.6592393,0.18012716,0.16063362
9533,0.6496247,0.15504697,0.19532835
9534,0.20373218,0.15824677,0.63802105
9535,0.584368,0.20082644,0.21480554
9536,0.5425635,0.16082092,0.29661563
9537,0.6164676,0.15870853,0.22482386
9538,0.38976243,0.28389415,0.32634342
9539,0.68800825,0.14846209,0.16352965
9540,0.4819739,0.33763155,0.18039456
9541,0.5304267,0.17477277,0.2948005
9542,0.582666,0.14259979,0.27473423
9543,0.6842391,0.15312712,0.16263378
9544,0.67680043,0.14802955,0.17516997
9545,0.60308516,0.15655963,0.24035516
9546,0.6059201,0.14788355,0.24619636
9547,0.5337718,0.22418247,0.24204573
9548,0.6836825,0.15052049,0.16579695
9549,0.6346806,0.16171785,0.20360152
9550,0.6221925,0.1627508,0.2150567
9551,0.6377666,0.16620557,0.19602789
9552,0.2744544,0.16030252,0.56524307
9553,0.2959186,0.1916244,0.512457
9554,0.5269801,0.19373855,0.27928132
9555,0.19301493,0.1571257,0.64985937
9556,0.20710698,0.14894122,0.6439518
9557,0.6827211,0.155006,0.16227296
9558,0.62735194,0.1629781,0.20967
9559,0.62316436,0.17931822,0.19751742
9560,0.6251503,0.16524462,0.20960504
9561,0.15459545,0.15726276,0.6881418
9562,0.6668191,0.15843436,0.1747466
9563,0.16999048,0.15895778,0.67105174
9564,0.3516086,0.19169866,0.4566927
9565,0.34647432,0.17154832,0.48197725
9566,0.33127025,0.20874926,0.45998043
9567,0.68800825,0.14846209,0.16352965
9568,0.60090166,0.15946634,0.23963201
9569,0.25435567,0.20279549,0.5428489
9570,0.265479,0.17169777,0.56282324
9571,0.22027604,0.20335841,0.57636553
9572,0.38288713,0.1888317,0.42828113
9573,0.29445595,0.16269305,0.54285103
9574,0.63005906,0.1459679,0.22397302
9575,0.65737087,0.16220063,0.18042858
9576,0.68814427,0.14829381,0.16356197
9577,0.43894345,0.12499945,0.43605706
9578,0.27589908,0.21243289,0.511668
9579,0.6666783,0.15861201,0.17470971
9580,0.6842391,0.15312712,0.16263378
9581,0.2683104,0.18657847,0.5451111
9582,0.60931337,0.16584225,0.22484437
9583,0.53042424,0.19998795,0.2695878
9584,0.39079395,0.13422473,0.4749813
9585,0.51623875,0.1619129,0.32184833
9586,0.6836825,0.15052049,0.16579695
9587,0.64748067,0.16083229,0.19168697
9588,0.55594164,0.15721102,0.28684735
9589,0.46977127,0.21069705,0.3195317
9590,0.68290395,0.15058883,0.16650717
9591,0.33278185,0.1678845,0.49933368
9592,0.3034284,0.19520384,0.5013678
9593,0.6377536,0.15221368,0.21003269
9594,0.68800825,0.14846209,0.16352965
9595,0.68814427,0.14829381,0.16356197
9596,0.6023533,0.1642783,0.2333684
9597,0.6839006,0.15354611,0.16255333
9598,0.6838261,0.15363836,0.16253561
9599,0.33799285,0.1870672,0.47493997
9600,0.5843266,0.16649304,0.24918035
9601,0.37390992,0.19996066,0.42612946
9602,0.498068,0.16702503,0.33490694
9603,0.23890802,0.18239208,0.5786999
9604,0.2922845,0.19383262,0.5138829
9605,0.48515582,0.20598547,0.30885878
9606,0.58116454,0.17380287,0.24503258
9607,0.4957985,0.14708723,0.35711432
9608,0.27998766,0.18073054,0.5392818
9609,0.5430176,0.1792424,0.27773994
9610,0.20999995,0.16623157,0.6237685
9611,0.6843842,0.1529476,0.16266826
9612,0.40983054,0.16186132,0.42830816
9613,0.53696966,0.16639957,0.2966308
9614,0.23921594,0.1367402,0.6240438
9615,0.34270534,0.16740175,0.48989287
9616,0.5405767,0.1788244,0.28059888
9617,0.68800825,0.14846209,0.16352965
9618,0.16709323,0.15347292,0.6794339
9619,0.17601201,0.1588349,0.665153
9620,0.6842391,0.15312712,0.16263378
9621,0.35181195,0.2706415,0.37754658
9622,0.3985101,0.18660581,0.41488406
9623,0.66356784,0.16009212,0.17634004
9624,0.653421,0.15570581,0.19087318
9625,0.4384127,0.18942511,0.3721622
9626,0.6836825,0.15052049,0.16579695
9627,0.6543928,0.16095242,0.18465483
9628,0.47209013,0.17198573,0.35592416
9629,0.14953056,0.15285987,0.69760954
9630,0.68800825,0.14846209,0.16352965
9631,0.6143076,0.17505963,0.21063283
9632,0.68800825,0.14846209,0.16352965
9633,0.6666783,0.15861201,0.17470971
9634,0.68800825,0.14846209,0.16352965
9635,0.22640958,0.1548596,0.61873084
9636,0.41073465,0.19350226,0.3957631
9637,0.14594203,0.17319004,0.68086785
9638,0.68800825,0.14846209,0.16352965
9639,0.59524256,0.16522379,0.23953371
9640,0.68800825,0.14846209,0.16352965
9641,0.48801813,0.17861764,0.3333642
9642,0.14472936,0.18006031,0.67521036
9643,0.68800825,0.14846209,0.16352965
9644,0.4077081,0.17487778,0.41741416
9645,0.6377536,0.15221368,0.21003269
9646,0.5581394,0.1669811,0.2748795
9647,0.68800825,0.14846209,0.16352965
9648,0.538439,0.16480117,0.29675987
9649,0.68392664,0.15351386,0.16255951
9650,0.59662,0.16379124,0.23958875
9651,0.68800825,0.14846209,0.16352965
9652,0.43842122,0.17416313,0.3874156
9653,0.6052285,0.16471487,0.23005663
9654,0.5094021,0.22003171,0.27056614
9655,0.6839228,0.15191434,0.16416289
9656,0.34955406,0.32525036,0.32519558
9657,0.650665,0.15999994,0.18933502
9658,0.67818606,0.14915955,0.17265438
9659,0.32221612,0.18578532,0.4919985
9660,0.39702535,0.18553525,0.41743943
9661,0.68800825,0.14846209,0.16352965
9662,0.5727585,0.17461176,0.25262973
9663,0.35142177,0.26635942,0.3822188
9664,0.14631003,0.15175934,0.70193064
9665,0.1506225,0.15573628,0.6936412
9666,0.32169616,0.16054283,0.51776105
9667,0.47657824,0.1603586,0.3630631
9668,0.47338712,0.15240891,0.37420398
9669,0.68800825,0.14846209,0.16352965
9670,0.5750419,0.17021191,0.25474614
9671,0.68800825,0.14846209,0.16352965
9672,0.59727716,0.15850449,0.24421832
9673,0.66292787,0.16334537,0.17372686
9674,0.68800825,0.14846209,0.16352965
9675,0.5672014,0.18617927,0.24661936
9676,0.6643091,0.16160218,0.17408882
9677,0.4840013,0.16715758,0.34884113
9678,0.68800825,0.14846209,0.16352965
9679,0.25257742,0.16572249,0.5817001
9680,0.68321186,0.15110531,0.16568282
9681,0.40688705,0.29415536,0.29895756
9682,0.6609352,0.16425087,0.17481393
9683,0.15899047,0.15698782,0.6840218
9684,0.5316409,0.1525339,0.31582528
9685,0.19681813,0.17027588,0.63290596
9686,0.5080393,0.19944516,0.29251552
9687,0.347208,0.18195003,0.4708419
9688,0.39573383,0.176416,0.42785016
9689,0.6776117,0.14888534,0.17350295
9690,0.3811303,0.21785879,0.40101084
9691,0.68814427,0.14829381,0.16356197
9692,0.68800825,0.14846209,0.16352965
9693,0.59304893,0.16820358,0.23874746
9694,0.64601934,0.15903111,0.19494952
9695,0.67091596,0.15102278,0.17806123
9696,0.66619474,0.15922238,0.17458297
9697,0.66359115,0.16008101,0.1763278
9698,0.6214325,0.15611048,0.22245705
9699,0.5983192,0.15853238,0.24314843
9700,0.615011,0.15931128,0.22567768
9701,0.5710282,0.17205115,0.25692067
9702,0.66130704,0.15738168,0.1813113
9703,0.6804992,0.15447585,0.16502497
9704,0.6321926,0.17185661,0.19595078
9705,0.24097043,0.17346658,0.58556294
9706,0.17819414,0.16080406,0.6610018
9707,0.15526733,0.151969,0.6927637
9708,0.1601833,0.15412489,0.68569183
9709,0.62121016,0.16395648,0.21483332
9710,0.6058206,0.1405804,0.253599
9711,0.67886776,0.15818278,0.16294952
9712,0.68800825,0.14846209,0.16352965
9713,0.5639063,0.1557326,0.28036112
9714,0.5288194,0.14308044,0.32810014
9715,0.17057247,0.15607825,0.67334926
9716,0.65500426,0.18615343,0.15884231
9717,0.5855131,0.16339244,0.2510944
9718,0.6836825,0.15052049,0.16579695
9719,0.6141654,0.15429886,0.2315357
9720,0.6353627,0.15321833,0.21141896
9721,0.17685261,0.16817604,0.6549714
9722,0.6426932,0.17836712,0.17893964
9723,0.41902554,0.19816038,0.38281414
9724,0.6721443,0.15016218,0.17769358
9725,0.43799436,0.17534892,0.38665676
9726,0.19370237,0.18440183,0.6218958
9727,0.517981,0.1835396,0.2984794
9728,0.6359491,0.15297197,0.21107903
9729,0.6647366,0.17726511,0.15799832
9730,0.6843853,0.15294616,0.16266853
9731,0.36238807,0.21891966,0.4186923
9732,0.32986954,0.20129517,0.46883532
9733,0.24738218,0.2181553,0.5344626
9734,0.63031214,0.15534054,0.2143473
9735,0.16165087,0.1681778,0.6701713
9736,0.67035353,0.16630472,0.16334178
9737,0.68800825,0.14846209,0.16352965
9738,0.57987946,0.17384854,0.24627203
9739,0.403472,0.20197329,0.39455467
9740,0.26927757,0.19287974,0.5378427
9741,0.6340539,0.17711128,0.18883483
9742,0.17602813,0.16243634,0.6615355
9743,0.18474576,0.17327358,0.6419807
9744,0.17230801,0.15605451,0.6716375
9745,0.26633644,0.15595408,0.5777095
9746,0.5075559,0.17149268,0.32095143
9747,0.20262027,0.4298659,0.3675138
9748,0.59212816,0.16597581,0.24189606
9749,0.68800825,0.14846209,0.16352965
9750,0.42758563,0.13135327,0.4410611
9751,0.6478172,0.16039622,0.19178659
9752,0.68800825,0.14846209,0.16352965
9753,0.17186876,0.17015016,0.65798104
9754,0.6743226,0.16540064,0.16027676
9755,0.68800825,0.14846209,0.16352965
9756,0.64994675,0.16342075,0.18663245
9757,0.58381724,0.16866116,0.24752162
9758,0.46914348,0.20334134,0.32751516
9759,0.4968609,0.1774124,0.32572672
9760,0.68800825,0.14846209,0.16352965
9761,0.14643748,0.15102042,0.70254207
9762,0.5629696,0.16918278,0.2678476
9763,0.46113873,0.18848608,0.35037512
9764,0.6843853,0.15294616,0.16266853
9765,0.6214325,0.15611048,0.22245705
9766,0.571749,0.17760532,0.2506457
9767,0.6788528,0.15652142,0.16462572
9768,0.47308874,0.17026354,0.3566477
9769,0.47925493,0.18755038,0.33319473
9770,0.68800825,0.14846209,0.16352965
9771,0.6813764,0.1533859,0.1652377
9772,0.47392318,0.16506386,0.361013
9773,0.58623236,0.17062598,0.2431416
9774,0.4608551,0.14878774,0.3903572
9775,0.32088527,0.20709877,0.4720159
9776,0.6706321,0.15955347,0.16981442
9777,0.2456099,0.27138332,0.48300675
9778,0.39861998,0.20933273,0.3920473
9779,0.6783785,0.15342267,0.16819887
9780,0.27422768,0.17935461,0.5464178
9781,0.6666783,0.15861201,0.17470971
9782,0.63506436,0.17359146,0.19134423
9783,0.29386184,0.18309924,0.5230389
9784,0.67664176,0.16253024,0.160828
9785,0.68800825,0.14846209,0.16352965
9786,0.46073046,0.18839554,0.35087398
9787,0.1466314,0.14989619,0.7034724
9788,0.6836825,0.15052049,0.16579695
9789,0.62306285,0.15156847,0.22536863
9790,0.6789281,0.15018836,0.17088354
9791,0.1565364,0.15923719,0.68422645
9792,0.27436265,0.17142102,0.5542163
9793,0.16684142,0.15529685,0.67786175
9794,0.6264222,0.17455955,0.19901823
9795,0.49759465,0.1850547,0.31735066
9796,0.6108664,0.16102637,0.22810729
9797,0.6841647,0.15321918,0.1626161
